""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ABCC8"	1.36474884676288	0.0334816158690082	1.13659842775212	0.0294577355128192	0.97649952647528	NA
"ABCD3"	27.8037896402769	-1.31570554386192	0.377588862280939	-3.4844924606992	0.000493071353155128	0.00410879822147738
"ABCD4"	10.0368288664163	0.157123736137442	0.448902994173773	0.350017126587975	0.726325844513659	0.827422126281313
"ABCE1"	43.2983135544055	-1.22120769674336	0.35410518748932	-3.44871450599743	0.000563261889765139	0.00456052073016897
"ABCF1"	21.8159156067056	0.115326931454658	0.334794200313252	0.344471114931954	0.730492015267521	0.830085993856615
"ABCF2"	36.0405368336187	-0.700106996962662	0.343067080451618	-2.04072916597253	0.0412777546678214	0.113403729842014
"ABCF3"	13.0931252199492	-0.493630431425886	0.436363388413636	-1.13123704814109	0.257955332425723	0.418127015802585
"ABCG1"	1.93783064100796	0.949348866874065	1.04912622190533	0.904894803934972	0.365521120036421	NA
"ABCG2"	43.6417956750126	-0.653394840570343	0.318519626443829	-2.05134875946355	0.0402329952482465	0.111535834098105
"ABHD1"	2.60557679785929	-0.473331327778057	0.844343490317112	-0.560590959966171	0.575076415597349	0.712301360379729
"ABHD10"	13.6208521311925	-0.389908965680065	0.479494256933738	-0.813167123571924	0.416122245997615	0.574829081936782
"ABHD11"	9.88559161232371	0.80360722265076	0.466533430753068	1.72250726245619	0.0849776683468088	0.191514317114414
"ABHD12"	101.969763550653	0.465579943500661	0.226276817759452	2.05756801828283	0.0396316193341541	0.110287463608329
"ABHD13"	7.54872735055704	0.908510036098938	0.565943325253784	1.60530214874703	0.108427326536361	0.228378668062034
"ABHD14A"	5.18760661152285	1.29377760851341	0.643607190756454	2.0101975663025	0.0444102828979357	0.119827182938003
"ABHD14B"	24.5704472812275	0.484964122724033	0.343294738875205	1.4126756626478	0.157751110639641	0.296411501358485
"ABHD15"	12.9846593321294	-1.14526925240895	0.462927664636981	-2.47397021153845	0.0133620837591071	0.0488958726365026
"ABHD16A"	15.0378119758491	-0.0344335058082027	0.408890754568884	-0.0842119940924266	0.932887882157016	0.960826286197813
"ABHD2"	24.482711170454	-0.805562753166955	0.395642326254341	-2.03608840538738	0.0417414788037828	0.114320760884653
"ABHD3"	24.2815496009029	-0.123495259270406	0.366018203769692	-0.337401959789169	0.735813907483429	0.833576654641935
"ABHD4"	61.5398793815884	-0.183840561690493	0.266700210375957	-0.689315398106887	0.49062481003005	0.642681978200654
"ABHD5"	5.57905269378032	-0.115482628076737	0.605076427016627	-0.190856266944876	0.848638204186767	0.908898575756126
"ABHD6"	7.78939069164303	-0.909960485530218	0.542213916319609	-1.6782315210697	0.0933019104848768	0.204331377494157
"ABHD8"	7.97400420049667	-0.101748599675788	0.549299440456694	-0.185233393995801	0.853045977664509	0.911769531502519
"ABI1"	24.4660761846777	-0.187751472243312	0.388461436433253	-0.483320748559227	0.628868009986708	0.7564451015798
"ABI2"	19.2103042097718	-0.462176707798468	0.384939755320874	-1.20064685813813	0.229888216278612	0.387222349986162
"ABL1"	24.7325314638607	-1.83479101718284	0.375202855529982	-4.89013073898692	1.00769026247673e-06	3.49973479974649e-05
"ABL2"	2.08874160354289	1.33759522220076	1.01899158735968	1.31266561843422	0.189295647834174	0.337598555715069
"ABLIM1"	36.3360524780689	-1.14634466166928	0.322571075581645	-3.55377387635343	0.000379745569838072	0.00340286525369951
"ABLIM3"	4.14578751345481	-0.284785564261822	0.696095565745589	-0.40911848642045	0.682452710362879	0.795984690208474
"ABR"	26.8494200566763	-1.77066520540393	0.369659730282276	-4.78998673740261	1.66792337063418e-06	5.11916713580105e-05
"ABT1"	19.0447718883022	1.05720158908143	0.388122943625437	2.7238832603045	0.00645193076506212	0.0284899560926499
"ABTB1"	7.08652949524174	-0.403832474753151	0.56026922680967	-0.720782894060926	0.471043101591448	0.62592439252008
"ABTB2"	9.88442463860351	-2.17755925766812	0.57999031455861	-3.75447520934087	0.000173705035341385	0.00191438179867885
"ACAA1"	25.2083999102521	0.77179316513092	0.399316605176743	1.93278505107323	0.0532626826372742	0.135989786886449
"ACAA2"	62.0084991380905	0.663587727332972	0.248465347361307	2.67074557631577	0.00756829877001259	0.0320650475175734
"ACACA"	29.705372076444	-1.17774778641054	0.341178090638728	-3.45200298238861	0.000556441576100518	0.00451568805570274
"ACACB"	2.1613916715922	-1.97854514403535	1.09486360846244	-1.80711563407783	0.0707442514844642	0.167507918181873
"ACAD10"	7.21563955420883	-1.23304554308676	0.574296079389311	-2.14705547772144	0.0317888652099414	0.0938149282602204
"ACAD8"	3.60088816094812	-1.37246949833266	0.790326269183181	-1.73658595424284	0.0824602805098453	0.18735004123584
"ACAD9"	23.8425519623248	-0.438336064777986	0.326489345920112	-1.34257387034382	0.179409995961903	0.324517858037651
"ACADM"	16.7882153730083	0.822050773058917	0.398405272622931	2.06335314702761	0.0390790879911931	0.109156452269738
"ACADS"	16.0138226179422	0.241381492096766	0.396343536791618	0.609020886402582	0.542510594784256	0.686049450201483
"ACADSB"	13.9896258243369	-0.57226335942487	0.406684929536987	-1.40714178928733	0.159385348568683	0.298314219143441
"ACADVL"	130.206902471393	0.338278057961811	0.232796210444132	1.45310809534416	0.146193743746417	0.280638826631759
"ACAP2"	5.33571547168783	-0.281545329110019	0.614051758468446	-0.458504230673067	0.646590223722082	0.77054721343803
"ACAP3"	3.83983759438872	-0.610898305583545	0.70561621742372	-0.86576568182347	0.38661867246922	0.546514920863573
"ACAT1"	50.5042399660895	0.639170425234228	0.266468673588686	2.39867004487302	0.0164547344400098	0.0574360919418117
"ACAT2"	103.594674787456	0.10251656968304	0.233652384721794	0.438756787374992	0.660837774720934	0.779392898291289
"ACBD3"	18.3546015900235	-0.647225964994016	0.394071632954381	-1.64240688968582	0.100505708060093	0.215678712540337
"ACBD4"	11.2131743386505	0.295355615103697	0.441964597891551	0.668278899515321	0.503955579765251	0.653817032583131
"ACBD5"	27.6784388178791	-0.873731655342655	0.360175602414522	-2.42584908440602	0.0152726197687669	0.0542558275634727
"ACBD6"	34.026153362026	0.580541619251912	0.317219544889303	1.83009410550191	0.0672358682175865	0.161592601102044
"ACCS"	7.79049634469117	0.312858502913155	0.535236508370614	0.58452384697294	0.558867926009869	0.698666667680855
"ACD"	20.2283109764887	0.733083240357028	0.422302889934057	1.73591812377012	0.0825783127101637	0.187537497438999
"ACER3"	15.5336194488429	-0.431125459481007	0.401138298727605	-1.07475516760309	0.282484357295374	0.443168558087138
"ACIN1"	15.4012517666291	0.0481963380244282	0.436405987172083	0.110439222744723	0.912061048110476	0.948262675362846
"ACLY"	306.229968059809	-1.67261742304443	0.262053185402074	-6.3827402841072	1.73946780065219e-10	2.16062365168068e-08
"ACN9"	15.7381991899338	0.327824550933416	0.451102428109149	0.726718657462194	0.46739832160825	0.622286942211588
"ACO1"	25.513987444093	-1.35704303239219	0.353389803704613	-3.84007409994912	0.000122997179949377	0.0014841191153206
"ACO2"	56.1026341490622	-0.352963167848261	0.282919282612072	-1.24757550842595	0.212186552208447	0.36541206919556
"ACOT1"	5.58313525848884	0.782738464477254	0.611239065645059	1.28057663273077	0.200342411975703	0.351247955104529
"ACOT11"	2.1353856798668	0.596380659866908	0.982989345585358	0.60670104161889	0.544049330799439	0.687007874007951
"ACOT13"	58.7551440567338	0.738603178084045	0.320962304152403	2.30121471751814	0.0213794974073802	0.0699054610179995
"ACOT2"	35.2776653602244	0.682429844691424	0.300756678535435	2.26904302845272	0.0232657093603484	0.0739317240501308
"ACOT4"	2.75273546026812	1.39109904890058	0.907935930054387	1.53215552205017	0.125484061335178	0.251635464307086
"ACOT7"	52.7494012454768	0.506986349419299	0.277590247488937	1.82638386616772	0.0677924603758519	0.162383358134516
"ACOT8"	12.0776859274735	1.57445347941916	0.508927888412261	3.0936671290133	0.00197699165543539	0.0117926993774502
"ACOT9"	38.0408167882924	0.24761025494691	0.279748150428162	0.885118470195193	0.37609273866004	0.536856551644467
"ACOX1"	16.588552500809	-0.330368595024871	0.386123252923581	-0.855603987906564	0.392216863368922	0.551768906522196
"ACOX2"	8.99293922375387	0.78931600419012	0.503745485216934	1.56689444839433	0.117139365535161	0.240567481291623
"ACOX3"	7.52727641181417	-0.450362450580378	0.541435874966354	-0.831792778061419	0.405525921027496	0.564028807035741
"ACP1"	159.296424804263	0.641266409548327	0.217144457494945	2.95317880523501	0.00314519726141689	0.0166618126874258
"ACP2"	21.1406785687118	0.731388915992248	0.364709992579608	2.00539862047406	0.0449204490790015	0.120526074047293
"ACP6"	9.08434276455197	-0.0615882897600469	0.490321976046867	-0.125607851103456	0.900042347901256	0.941695283831282
"ACPL2"	5.92626282940343	-0.840103979372282	0.622797680983865	-1.34891956894433	0.177362801933216	0.322028626450712
"ACSF2"	5.90887585742135	0.453263614167969	0.58640162556823	0.772957635867315	0.439547452913565	0.596649782445541
"ACSF3"	12.3912613645415	-0.501407842019408	0.471802218773253	-1.06275007210253	0.287895306899019	0.448360745575022
"ACSL1"	11.8500370858783	-1.43326328523474	0.509198548628785	-2.81474346125762	0.00488161855773592	0.0230794836493157
"ACSL3"	202.663235854847	0.26273608374503	0.303673920015516	0.86519146501486	0.386933709157803	0.546740645247334
"ACSL4"	13.3714067215782	-1.35894932527013	0.492303803515383	-2.76038762155871	0.00577328166697796	0.0261158131276578
"ACSM3"	12.7612022866927	0.53154651933443	0.470690034575837	1.12929206120421	0.258774648756129	0.418976037657907
"ACSS1"	7.30122548514317	-1.30007027384447	0.589583189835372	-2.20506672554129	0.0274494126028213	0.0838812754394004
"ACSS2"	16.8318213571658	-0.52236185744738	0.440045841499932	-1.18706236529101	0.235203021747756	0.39323412567107
"ACTA2"	5.71060454959621	1.34182963592699	0.600383580105471	2.23495392011098	0.0254203740870148	0.0791472455354474
"ACTB"	3992.00834740149	-0.0652258865417077	0.200341580831249	-0.325573384571866	0.744747151962295	0.840697148553182
"ACTG1"	2281.05725588498	-0.0855154390272188	0.214181733742053	-0.399265789538375	0.689697371726577	0.801128021377882
"ACTL6A"	57.5610127259554	-0.0510521464801287	0.274300025921685	-0.186117906145238	0.852352300173725	0.911212594697669
"ACTN1"	203.719069474855	-1.21490644545669	0.291390785610148	-4.16933721123946	3.05486721032556e-05	0.00051770927779482
"ACTN4"	96.8797072250282	-1.7199004019156	0.296767389668213	-5.79544943882969	6.81384547692954e-09	5.25113726608921e-07
"ACTR10"	48.9901129263546	0.940721073677765	0.312555254109628	3.0097752679205	0.00261441054058965	0.0145202243490508
"ACTR1A"	61.8476841644931	-0.297846864973956	0.282295986893701	-1.05508713833084	0.291385473763558	0.452191887408109
"ACTR1B"	8.20884941195177	0.785834342994042	0.572165822274492	1.37343810553061	0.169616190440748	0.312204975361475
"ACTR2"	90.5569732002608	-0.527068586351967	0.262452565992396	-2.0082432204806	0.0446174522603231	0.120075657587985
"ACTR3"	130.418233906035	-0.0650434854350946	0.256806960893497	-0.253277735185961	0.800053600049913	0.878112002757197
"ACTR3B"	3.88068017536044	0.298869689936886	0.718877518634594	0.415744938726901	0.677596653642623	0.792167585999204
"ACTR5"	8.24936655043869	-0.352742961822046	0.541340890068533	-0.651609675702475	0.514653004296503	0.663271823555623
"ACTR6"	14.5135718921425	0.60513544875181	0.429741230639555	1.40813914422693	0.159089871993935	0.297972479778599
"ACTR8"	6.55268547388814	0.0605129222516276	0.575643286623206	0.105122258276656	0.916278797606026	0.951142615782561
"ACVR1"	6.84054628538225	1.07699540272137	0.598145343197189	1.80055803321087	0.0717725688482314	0.169335146793213
"ACVR2A"	2.93333807041598	-0.817517579176682	0.892273471942597	-0.91621863126429	0.359552235379806	0.519851177842111
"ACYP1"	7.16508840662012	0.762017418343797	0.541053907917627	1.40839462980057	0.159014248516557	0.297883682724948
"ACYP2"	5.4785809361634	1.60491665359972	0.631687440198133	2.54068159578467	0.0110636622913071	0.0428050615918555
"ADA"	51.1265473633189	0.375595371587859	0.325177677449692	1.15504660262532	0.248071342928283	0.408307364953674
"ADAL"	4.54673080455103	-0.0324925648947144	0.722931420523308	-0.0449455701775889	0.964150693774461	0.979323813703201
"ADAM10"	52.512364904681	-1.560213541835	0.417555195441872	-3.7365444350032	0.000186566492423585	0.00201298137591052
"ADAM15"	26.5581227742448	-0.29839924143583	0.318422976733525	-0.937115922025777	0.348698932163945	0.509206545751997
"ADAM17"	20.8808177131534	-0.930074851902673	0.410179965063212	-2.26747996275084	0.0233609215835362	0.0741342380760372
"ADAM19"	1.72414938700776	-1.07350516089889	1.10583220701747	-0.970766771022368	0.331664433179912	NA
"ADAM23"	7.34199535754722	-0.917014672435078	0.578758564151092	-1.58445114981604	0.113091089866487	0.234304498981627
"ADAM9"	166.845728504838	-1.4603882526201	0.332500349931688	-4.39214049825853	1.12240125509144e-05	0.000234619283667447
"ADAMTS10"	1.57484171138649	-1.43980099677811	1.15992848820857	-1.24128427865564	0.214500750311337	NA
"ADAMTS12"	2.5214960698482	0.41034220605069	0.841301379126304	0.487746978944493	0.625729071283951	0.754215637107408
"ADAMTSL4"	1.12633127956008	0.521984503240496	1.25386344895429	0.4163009167193	0.677189821851675	NA
"ADAMTSL5"	1.07487943735254	-2.44083985787193	1.41881493514095	-1.72033702029606	0.0853711978231149	NA
"ADAP1"	2.65890215315016	0.18546120275683	0.832440389598799	0.222792172357488	0.823697260462037	0.89250776641607
"ADAP2"	4.52385075729342	-0.195105482576383	0.651665321876022	-0.299395220256176	0.764638508695919	0.854133992147147
"ADAR"	80.6941857513264	-1.17492583454067	0.287221220385374	-4.09066514293141	4.30137800198955e-05	0.000680868799775198
"ADARB1"	2.82218858833704	-0.888331650492527	0.834303637244313	-1.06475821372021	0.286985359098099	0.447561509801733
"ADAT1"	10.9936339859784	-1.58686897550074	0.481478813931443	-3.29582305510682	0.000981338027141389	0.00699592632718351
"ADC"	1.65560560264284	2.30183148696189	1.18754683783902	1.93830795857327	0.0525856620220936	NA
"ADCK1"	2.40599089937514	-0.608758391771133	0.927196092133622	-0.656558409742955	0.511464898677674	0.660313817588516
"ADCK2"	6.0410024854	-1.30015125017046	0.637941518665932	-2.03804143817029	0.0415457889324794	0.113922574339148
"ADCK3"	11.7912732388165	-0.512866058219575	0.445270150527233	-1.15180875612772	0.249399668968969	0.409575626843114
"ADCK4"	16.5797607424318	-0.319634523676962	0.376019292675659	-0.850048202055066	0.395298287908808	0.554110372243919
"ADCK5"	7.56061229690585	0.299929387976104	0.529055482130224	0.566914809706627	0.570772061841111	0.708632576307438
"ADCY3"	24.9125221269262	-1.04433317831015	0.377018435219576	-2.76997907994056	0.00560598931857991	0.0255561464704519
"ADCY6"	7.12711600898196	-0.618300136907996	0.570985920134719	-1.08286406915623	0.278868762363165	0.439235391197301
"ADCY7"	5.4839133385555	-0.896073278685327	0.691149152190695	-1.29649768916752	0.19480407566302	0.343879189240957
"ADCY9"	3.11210606685321	-1.39341547591451	0.845857822232166	-1.64734006033943	0.0994881680918518	0.213973534062695
"ADD1"	35.8646551363226	-0.99103393792074	0.340762469818396	-2.90828370403846	0.00363418478398503	0.0185453667898598
"ADD2"	15.7426852776468	-1.39779337022362	0.425170380775514	-3.28760758845438	0.0010104257229581	0.00714594290504784
"ADD3"	8.77825975183332	-0.871593403825088	0.551704231084538	-1.57982004617168	0.114148083488899	0.235892633680915
"ADH5"	65.0174318136316	0.217798206686488	0.281235979301892	0.774432230282644	0.438675230071088	0.59602400528344
"ADI1"	94.2294390904961	1.08577109347209	0.2981859870099	3.64125458865389	0.000271312674510928	0.00264987901710118
"ADIPOR1"	120.822453747575	0.26722586015235	0.27081406061446	0.986750316974057	0.323765056372462	0.485210995767275
"ADIPOR2"	20.1902116036561	-0.159271418823663	0.34841811874502	-0.457127256749299	0.647579580011439	0.771077614273235
"ADK"	32.3868290824613	0.607109041624034	0.321449208027639	1.88866242772586	0.0589370761693878	0.146172809536386
"ADM"	58.8582771070025	0.216575671261946	0.278684061367564	0.777136913389167	0.437077997594465	0.594835738678681
"ADNP"	8.86523965825001	-0.842406672312731	0.520984258228335	-1.61695225720913	0.105888586956714	0.224507548775838
"ADNP2"	4.84542179584955	-0.932058619511459	0.693089704044793	-1.34478785945321	0.178693751974958	0.323750397804107
"ADO"	2.96320832170338	-2.59216161963472	1.05610797345805	-2.45444754208902	0.0141101249966828	0.0509970842936509
"ADORA2B"	5.33119489534964	0.424765450299351	0.639476920313423	0.664238906528735	0.506537415735479	0.656440657338307
"ADPGK"	36.062115927825	0.355545224421753	0.316112940686481	1.12474112464248	0.260698749532919	0.421058191459165
"ADPRH"	1.58991533330231	-0.44325318418469	1.08853443678365	-0.407201801988362	0.683859778217102	NA
"ADPRHL1"	20.282268469269	0.467844393217085	0.345067780046084	1.35580433836681	0.175161430600269	0.319515270262205
"ADPRHL2"	23.9475527179005	1.18335600736145	0.376818439060768	3.14038774299635	0.00168724356719001	0.0104541769849719
"ADRA1B"	2.16604642414637	-0.290009706677987	0.950872769938055	-0.304993176633799	0.760371349156382	0.850740038178151
"ADRA2C"	1.25322205856091	1.81415126800095	1.28920527348405	1.40718573319068	0.159372321002102	NA
"ADRBK1"	13.5750664727595	-1.85501612257212	0.462160160663706	-4.01379495780887	5.97502552299594e-05	0.0008554073899043
"ADRBK2"	3.28441670313198	0.159122428340844	0.80341101361755	0.198058559870069	0.842999246945861	0.905719444116453
"ADRM1"	84.8188386885023	0.615649150726441	0.254789183689345	2.41630803086634	0.015678791311095	0.0553318593166495
"ADSL"	85.3737208505831	0.371024371042558	0.289139990327665	1.28319977676591	0.199422094182526	0.349924957683083
"ADSS"	17.4118350405229	-0.578121029944875	0.372456597884743	-1.55218361878442	0.120618294553359	0.245276822729203
"ADSSL1"	2.54549547304473	0.676067909271964	0.876874724140221	0.770997145498578	0.440708623551482	0.597688072891014
"AEBP2"	5.74747141455837	0.688606811210587	0.627971417063713	1.09655757013654	0.272834843970523	0.434216201784864
"AEN"	31.1515184109595	-0.311224370399637	0.33787067034565	-0.921134616630814	0.356980149141353	0.517498010112116
"AES"	38.9812214691396	0.52218165501126	0.31248577274428	1.67105737462992	0.0947103456767158	0.206687025559067
"AFAP1"	23.5426947492968	0.0388719351353664	0.374413701390871	0.103820813690752	0.917311548790372	0.951727178992926
"AFAP1-AS1"	1.90897383524134	-0.849806317119266	1.03848235339932	-0.818315606748205	0.413176996793723	NA
"AFAP1L1"	7.73934363717488	-1.3626234945809	0.553274102917989	-2.46283620974554	0.0137842869437466	0.0501151864848747
"AFAP1L2"	7.02993348182836	-1.08303005551998	0.570694088396938	-1.8977418507386	0.0577300966190982	0.144161390753178
"AFF1"	9.02144418169193	0.179021558278557	0.486058611111849	0.368312697658104	0.71264008562436	0.817920863574518
"AFF4"	10.2507921032219	-0.0977726107693541	0.478971924117301	-0.204130150111699	0.838251793971957	0.902627479934311
"AFG3L1P"	4.1750258763024	0.302022548085271	0.713411325694509	0.423349808459027	0.672040058930687	0.788033113309386
"AFG3L2"	22.0385876701731	-0.379540532382901	0.406273542410347	-0.93419948080093	0.350201003506349	0.510834787927609
"AFMID"	6.62536390945824	0.911529312804363	0.563745589111255	1.61691608841036	0.105896395101738	0.224507548775838
"AFTPH"	11.2657935427234	-0.371590475573125	0.495027951932532	-0.75064544158058	0.452866065614397	0.609012854509846
"AGA"	13.7730577714883	1.30092447829809	0.425438853641606	3.05784125535935	0.00222937641200044	0.0128974006344661
"AGAP1"	4.03805210346311	0.354497149758943	0.718551743065914	0.493349509175743	0.62176565168764	0.751442508072128
"AGAP2"	8.66701926348838	0.236071082567274	0.504088556836955	0.468312718797998	0.639560974257273	0.764374549038746
"AGAP3"	8.17444667731391	-0.746614886815681	0.512329726031379	-1.45729370926635	0.145035322574679	0.279178594157958
"AGBL5"	169.198219884349	0.965115247776264	0.338969211611387	2.8472062202591	0.00441047814239617	0.021379298703699
"AGFG1"	81.5496468520973	-0.886790911753684	0.27912825306306	-3.17700161851169	0.0014880620552336	0.00949302669435428
"AGFG2"	4.56272381374168	-1.66263008815658	0.74348116057304	-2.23627736158789	0.0253336084119772	0.0789732993627426
"AGGF1"	20.1823694956618	-0.382965342344035	0.396624720976391	-0.965560949910711	0.334263923487508	0.495181493500927
"AGK"	13.9934800178419	0.162882149211036	0.405893996882909	0.401292333618877	0.688204907258572	0.799963383335462
"AGL"	3.4811046131021	-1.97689341310316	0.861833441186241	-2.29382305052138	0.021800664832758	0.0709529652602526
"AGMAT"	4.49698223157555	0.294359529583153	0.666999103588707	0.441319228165957	0.658981907779354	0.777986350941703
"AGPAT1"	11.7673989652089	0.3303363989075	0.480571770816809	0.687382029006907	0.491842019255657	0.643478071784539
"AGPAT2"	76.2433804597872	0.486965746009358	0.269316918459774	1.80815133633015	0.0705829501399541	0.167313602958607
"AGPAT3"	11.6598270414549	-1.06579036571103	0.45313041129277	-2.35206099425186	0.0186697132550199	0.0633606019114433
"AGPAT5"	39.0620162318306	-0.718566598299256	0.368038231220816	-1.95242379009296	0.0508879108382825	0.131781840233158
"AGPAT6"	56.7653876733279	0.225168654360618	0.294700138925282	0.764060224680474	0.444831353992172	0.601308662136741
"AGPAT9"	15.897638851998	-1.34110922039602	0.438165987971805	-3.06073327736775	0.00220795687467314	0.0128133328983028
"AGPHD1"	3.5028307695561	1.01599716963112	0.83113143784292	1.22242659027312	0.221546348921668	0.377327235169632
"AGPS"	22.2103229909177	-0.342456435763224	0.389312609005408	-0.87964383336597	0.379052285207851	0.539167806613497
"AGR2"	17.780656858466	1.06546408672462	0.398665267114297	2.67257816171669	0.00752708369980441	0.0319417000412118
"AGRN"	9.98641224655505	-1.25074205916286	0.545999144948645	-2.29073995945635	0.0219784580276868	0.0713117885237606
"AGTPBP1"	5.42621357162674	-1.98098090411208	0.707617894019127	-2.79950651454065	0.00511807838091929	0.0238633512623304
"AGTRAP"	67.1554550826599	1.08644375553191	0.3007666618331	3.61224794300769	0.000303554112883831	0.00287179598909273
"AGXT2L2"	4.91430221087894	0.0371961747323042	0.683090963191622	0.0544527401716919	0.956574460567731	0.975515614283213
"AHCTF1"	18.8646284575325	-2.97379332965142	0.476385671595347	-6.24240716496073	4.30887524225734e-10	4.73886508414094e-08
"AHCY"	155.484801519281	-0.00473008630584594	0.296564436157556	-0.0159496073336756	0.987274594095826	0.993400119828466
"AHCYL1"	50.0509007575317	-0.441236717694786	0.286777836474936	-1.53860118033685	0.123901690221805	0.249790728539588
"AHCYL2"	6.82533373093843	-1.19531279382362	0.619604850591738	-1.92915338329271	0.0537118234054252	0.136779891826937
"AHI1"	4.06585812479787	0.0812549970661197	0.683516834164548	0.118877828613302	0.905372147388522	0.944984213033468
"AHNAK"	32.1594968580024	0.447486838058254	0.30620491410849	1.46139665772871	0.143906617403094	0.277611194325209
"AHNAK2"	23.126294074767	-0.732114755809681	0.416020210222109	-1.75980574457864	0.078440748741303	0.180627573655546
"AHR"	2.91116582594292	-1.94488858891545	0.976598229640005	-1.99149305199168	0.0464267083262376	0.123718623550837
"AHSA1"	188.915474820038	0.493429576674698	0.237404796941848	2.0784313671453	0.0376696461682457	0.106284373127829
"AHSA2"	3.038053579626	0.620415400047099	0.80511928557933	0.770588173901056	0.44095107311235	0.597940075766786
"AIDA"	15.1713217147562	0.200338655527609	0.438199751043114	0.457185689975204	0.647537583049056	0.771077614273235
"AIF1L"	1.42537785664308	-0.535452788702265	1.1359879606309	-0.471354281259186	0.637387758603028	NA
"AIFM1"	53.8576477699258	-0.0098643911830933	0.26912474283499	-0.0366536018917498	0.970761204087388	0.983441393117203
"AIFM2"	44.4238719298346	0.197558099926397	0.271094679775859	0.72874207671555	0.466159449217487	0.621441116333579
"AIG1"	14.7437109707314	1.53363420471211	0.488099738203892	3.14205086516861	0.00167768887605124	0.0104194347960876
"AIMP1"	28.3617484349451	0.489700320619966	0.307629698499882	1.59184995144464	0.111418423334598	0.232251868423827
"AIMP2"	65.3125613491913	0.768169472778022	0.308043680723942	2.49370307150182	0.0126418247890165	0.0469319670052067
"AIP"	37.9241097769447	0.813697917417932	0.299763039760237	2.71447046329915	0.00663818196030406	0.0291175426410014
"AK1"	52.3489517157541	2.35572040585864	0.339434587002154	6.94013072346009	3.91737278680008e-12	6.67090675532826e-10
"AK2"	106.025577777333	0.506734355266009	0.253239838117483	2.00100568312212	0.0453917774466825	0.121481973709018
"AK3"	46.6920014777528	0.0912773107072462	0.275862894215109	0.330879261478607	0.740735687417762	0.837601733721402
"AK4"	29.10826389701	-0.165488127614165	0.312011575838519	-0.53039098683894	0.595840873849193	0.729196333548332
"AK5"	2.25524034443407	-0.344403587776976	0.931838717473701	-0.369595705049351	0.711683751731619	0.81726746256063
"AK7"	1.30482542137594	-0.928033788181321	1.22837671774024	-0.755496074435995	0.449951386823939	NA
"AK8"	3.21234972521891	0.407379317956323	0.762305718793734	0.534404121486792	0.593061968106969	0.726987946354323
"AKAP1"	23.7959413499203	-1.51447254418476	0.372185676349596	-4.06913172757946	4.71886636650822e-05	0.000727325417483121
"AKAP10"	11.9825738917179	-1.08743640810715	0.530746391819302	-2.04888139583882	0.040473713951462	0.111950853934788
"AKAP11"	2.10044160082245	-0.519561925428464	0.990136601180806	-0.524737621868387	0.599765599993229	0.732653616189808
"AKAP12"	19.6274270955047	-1.22105867713421	0.412787323891919	-2.95808181710039	0.00309559948068855	0.0164734573170916
"AKAP13"	33.2595119595713	-0.224436852565002	0.354237300966678	-0.633577694817953	0.526356461302116	0.673119127716538
"AKAP7"	1.68114882880155	0.94250738712445	1.10157436090495	0.855600330376406	0.392218887153313	NA
"AKAP8"	7.41182213997657	-0.678148024573222	0.556803955127438	-1.21792961118247	0.223250722462802	0.379195805624561
"AKAP8L"	14.8750512066735	0.225591210511507	0.395897072399637	0.569822881346757	0.568797834639542	0.706929668996385
"AKAP9"	5.92774359670827	0.869234776547406	0.678275027427006	1.28153734311109	0.20000499207221	0.350831152400463
"AKD1"	1.7784706729387	1.75623622895432	1.16598614531445	1.50622392556876	0.132009699491189	NA
"AKIP1"	30.7762774321628	1.1406848341256	0.313704256824127	3.63617901036359	0.000276712073012003	0.00268443579363581
"AKIRIN1"	16.5949730759414	-0.311731448075458	0.389075590250031	-0.801210499674705	0.423009793757811	0.580923179304756
"AKIRIN2"	17.8252684926137	-0.392572720664865	0.390019922113547	-1.00654530296166	0.314153330654931	0.475054549563844
"AKR1A1"	76.6293366778273	0.939715709409283	0.279110524542279	3.36682291343312	0.000760395001011356	0.00569783564278062
"AKR1B1"	2452.68687274983	1.1091984090786	0.21686258690015	5.11475227208882	3.14152975901113e-07	1.34758595827559e-05
"AKR1B10"	5358.90694933541	0.209904855907823	0.180533241969084	1.16269366028318	0.244953814722118	0.404602999974362
"AKR1B15"	3.05886564448836	-1.73957818802313	0.891465343476418	-1.9513693950674	0.0510131194286419	0.131976602530654
"AKR1C1"	880.206163951152	0.794163985126647	0.298995722597304	2.65610483731317	0.00790490352911797	0.0330796557512594
"AKR1C2"	2602.63381055861	0.573339692170754	0.210626737543746	2.72206510368454	0.0064875360383729	0.0285873979520622
"AKR1C3"	2582.28381487897	0.771219738505089	0.199246147237308	3.8706883380111	0.000108528471601087	0.001333927361076
"AKR1E2"	2.8677106596517	0.0275138209388113	0.789320259163481	0.0348576140285191	0.972193279161999	0.984407465368024
"AKR7A2"	40.0749893655127	0.370212867661949	0.302666971606788	1.22316903524879	0.22126585833245	0.377159336821765
"AKT1"	79.3133908632572	-0.621179442849114	0.283205078592802	-2.1933909022241	0.0282792272437071	0.0856980715381916
"AKT1S1"	20.849390572784	0.143546128097933	0.368307807832583	0.3897450041656	0.69672511434082	0.806545218058136
"AKT2"	18.7181280536387	-1.32562316613654	0.384962581088525	-3.44351173661655	0.000574211670449912	0.00463141850008416
