segment	fivePrime	threePrime	counts
PA_vRNA	193	2000	0
PA_vRNA	320	1998	0
PB1_vRNA	699	1811	0
PB1_vRNA	1700	1818	0
PA_vRNA	193	1709	0
PA_vRNA	651	1475	0
HA_vRNA	572	753	0
PA_vRNA	537	1868	0
PB2_vRNA	782	1605	0
PB1_vRNA	437	1960	0
HA_vRNA	247	1681	0
PA_vRNA	335	2002	0
PA_vRNA	249	1794	0
NP_vRNA	769	1125	3
NA_vRNA	260	1243	2
PB1_vRNA	543	1929	4
PB2_vRNA	206	1984	0
PB2_vRNA	1930	2007	1
PB2_vRNA	331	2126	0
PB2_vRNA	821	1598	0
PB1_vRNA	663	1810	0
NA_vRNA	285	748	0
PB1_vRNA	284	565	0
NP_vRNA	188	1428	1
NP_vRNA	405	805	0
PA_vRNA	524	1738	0
PA_vRNA	412	2053	0
NP_vRNA	817	863	1
NP_vRNA	351	919	1
PA_vRNA	621	1759	0
NS_vRNA	349	752	1
PB1_vRNA	230	2138	3669
PB2_vRNA	452	2018	0
PA_vRNA	620	1718	0
PB2_vRNA	366	970	1
NP_vRNA	898	993	0
PA_vRNA	1165	1837	0
NP_vRNA	344	884	0
PB1_vRNA	327	1973	0
PA_vRNA	537	1789	0
PA_vRNA	1074	1407	2
PA_vRNA	407	1294	1
PB2_vRNA	1295	1511	0
PA_vRNA	376	1044	0
PB2_vRNA	186	2069	0
NS_vRNA	452	504	0
HA_vRNA	539	1423	1
NA_vRNA	186	1211	7
NA_vRNA	563	1040	0
M_vRNA	194	836	0
PA_vRNA	491	1823	0
PB1_vRNA	286	2140	3
PB2_vRNA	240	2160	0
NS_vRNA	702	734	0
PB2_vRNA	1479	1504	0
NP_vRNA	840	900	1
PA_vRNA	72	603	20
PB1_vRNA	397	2120	0
PB1_vRNA	400	2116	0
PA_vRNA	213	2033	6
PA_vRNA	477	514	0
PB1_vRNA	520	2170	2
PB1_vRNA	956	1517	0
PA_vRNA	372	1905	0
PB2_vRNA	1240	2131	0
HA_vRNA	681	1241	1
PB2_vRNA	323	2011	0
NP_vRNA	1160	1467	1
PB1_vRNA	429	2065	0
PB1_vRNA	1996	2036	0
NA_vRNA	1017	1067	1
PB2_vRNA	703	758	0
M_vRNA	217	633	0
NP_vRNA	161	762	0
PB1_vRNA	286	2142	0
PA_vRNA	213	2106	0
PB1_vRNA	233	2144	74
PB1_vRNA	614	1710	0
PA_vRNA	288	356	3
PB1_vRNA	473	1866	3
NP_vRNA	225	1404	0
PA_vRNA	1742	1783	9
PA_vRNA	416	461	2
PB2_vRNA	121	683	1
PB2_vRNA	251	2067	0
PB2_vRNA	380	2198	0
PB1_vRNA	364	2106	0
NP_vRNA	423	1090	1
NP_vRNA	374	1289	0
PA_vRNA	657	1699	0
M_vRNA	334	684	0
PB2_vRNA	229	2134	0
PA_vRNA	242	1999	1661
PB1_vRNA	299	2152	0
PA_vRNA	575	1159	5
PA_vRNA	677	1112	1
PA_vRNA	215	2054	0
PA_vRNA	485	1962	0
PB2_vRNA	653	1769	0
PB1_vRNA	584	2219	0
PA_vRNA	409	1777	0
PB1_vRNA	589	1942	0
PA_vRNA	507	1880	0
NA_vRNA	930	1071	0
M_vRNA	268	368	12
PB1_vRNA	438	1977	0
PB1_vRNA	470	2041	0
PB2_vRNA	290	2246	0
PB1_vRNA	379	2037	0
PB1_vRNA	122	2053	0
PB2_vRNA	441	1941	1
PA_vRNA	739	1539	0
PB2_vRNA	751	1660	0
PB2_vRNA	691	1065	1
PA_vRNA	662	1760	0
PA_vRNA	157	1108	0
HA_vRNA	881	1073	0
PB1_vRNA	405	2159	0
PA_vRNA	697	755	0
PB2_vRNA	1259	1513	1
PB2_vRNA	702	1258	0
PA_vRNA	516	2096	0
PA_vRNA	332	1903	1
PA_vRNA	397	1938	0
PA_vRNA	309	327	1
PA_vRNA	524	545	1
PA_vRNA	187	1801	0
PB1_vRNA	407	2003	0
PB1_vRNA	855	1072	1
NA_vRNA	232	1297	0
PB1_vRNA	839	1647	0
PB2_vRNA	139	298	1
PB2_vRNA	271	2087	1
PA_vRNA	473	1787	0
PB1_vRNA	895	1656	1
PA_vRNA	426	2032	0
NP_vRNA	187	1404	0
PA_vRNA	161	2041	0
NA_vRNA	800	1078	0
PB1_vRNA	202	1163	0
NA_vRNA	523	1016	0
PA_vRNA	248	2091	0
PB2_vRNA	610	1858	0
PA_vRNA	1290	1957	0
PA_vRNA	326	1772	0
NP_vRNA	662	799	0
NA_vRNA	235	1090	0
PB2_vRNA	511	1899	0
PB2_vRNA	266	2170	0
PB1_vRNA	273	2249	0
PA_vRNA	543	1761	0
PA_vRNA	390	1903	0
PA_vRNA	1206	1267	0
PB1_vRNA	234	2207	0
PB1_vRNA	534	2072	7
PA_vRNA	393	1828	0
PA_vRNA	762	773	2
NA_vRNA	931	1024	2
PB2_vRNA	454	1962	0
PB1_vRNA	903	920	0
PB2_vRNA	1248	1510	0
PB1_vRNA	302	2172	0
NP_vRNA	262	1420	0
PB2_vRNA	440	468	0
M_vRNA	315	374	1
PB2_vRNA	409	2043	0
PB2_vRNA	876	1731	33
PA_vRNA	575	1926	0
PA_vRNA	612	1668	0
PA_vRNA	328	1865	0
PA_vRNA	272	2042	0
PB1_vRNA	360	2114	0
PB1_vRNA	469	1966	1
NP_vRNA	773	1048	0
PB2_vRNA	100	312	0
PA_vRNA	596	1260	0
NA_vRNA	406	989	0
PA_vRNA	454	1822	0
PB1_vRNA	271	2179	0
PB2_vRNA	655	1783	0
PB2_vRNA	868	905	0
PB1_vRNA	713	1775	0
NP_vRNA	599	1007	0
PA_vRNA	395	1958	0
PB1_vRNA	406	1889	0
PB1_vRNA	308	2190	0
NA_vRNA	194	1130	0
PA_vRNA	208	258	0
PB1_vRNA	327	2150	0
NP_vRNA	505	1260	0
PB1_vRNA	372	389	0
NA_vRNA	965	991	0
PA_vRNA	234	2117	0
PA_vRNA	261	2001	0
PB2_vRNA	621	1844	0
M_vRNA	750	760	2
PA_vRNA	420	1961	0
PB1_vRNA	415	2082	0
HA_vRNA	710	975	1
PB2_vRNA	252	2160	0
NP_vRNA	561	784	1
PA_vRNA	334	1916	0
PB2_vRNA	264	2201	3
PB2_vRNA	354	2086	0
PB1_vRNA	409	2028	666
PA_vRNA	288	1090	0
PB2_vRNA	408	1714	1
HA_vRNA	182	671	1
PA_vRNA	934	1595	0
PB1_vRNA	694	1595	1
HA_vRNA	1213	1276	0
PB2_vRNA	1707	2164	0
PA_vRNA	281	2095	0
PB1_vRNA	279	2157	0
PA_vRNA	409	2020	0
PA_vRNA	1310	1757	1
PB2_vRNA	338	2142	0
PB1_vRNA	172	1638	0
PA_vRNA	1196	1607	0
PB1_vRNA	432	2087	27
HA_vRNA	787	1223	0
PB2_vRNA	325	2092	0
HA_vRNA	744	955	1
PA_vRNA	390	1956	0
PB1_vRNA	306	2015	0
M_vRNA	217	348	0
PA_vRNA	312	2033	0
PA_vRNA	268	1961	0
PB1_vRNA	406	2158	0
PB2_vRNA	1224	2161	0
PB2_vRNA	786	2184	0
PA_vRNA	358	1893	6
NA_vRNA	181	1246	0
PA_vRNA	184	1817	0
PB1_vRNA	453	610	0
PB2_vRNA	1678	2067	0
PA_vRNA	434	1904	23
PA_vRNA	403	1845	0
HA_vRNA	788	1325	0
NA_vRNA	528	1043	0
PB2_vRNA	309	1972	1
NS_vRNA	424	445	1
PB2_vRNA	329	2029	0
PA_vRNA	320	1974	0
PB1_vRNA	391	2151	0
PA_vRNA	224	696	70
HA_vRNA	908	1063	1
PA_vRNA	221	1931	0
M_vRNA	288	977	0
PA_vRNA	384	1965	0
PB1_vRNA	494	796	0
PB2_vRNA	157	2198	0
PB2_vRNA	621	1873	0
NA_vRNA	873	961	0
NP_vRNA	262	1369	0
NA_vRNA	129	922	0
PB2_vRNA	438	491	0
PB1_vRNA	149	2004	0
PA_vRNA	613	1771	0
PB1_vRNA	214	2195	14
PB1_vRNA	437	2022	0
PA_vRNA	525	1791	0
NP_vRNA	753	986	0
PA_vRNA	664	1714	0
PB2_vRNA	216	2170	0
NA_vRNA	662	947	0
PA_vRNA	65	1966	2
PA_vRNA	421	1856	0
PB2_vRNA	462	1914	0
NP_vRNA	534	662	1
NA_vRNA	387	1013	0
PB2_vRNA	401	511	1
PB1_vRNA	405	2067	0
PB2_vRNA	534	2028	0
PA_vRNA	310	2064	0
PA_vRNA	470	1776	17
PB1_vRNA	251	1463	0
PB2_vRNA	232	2150	0
HA_vRNA	288	321	0
PB2_vRNA	292	2074	0
NS_vRNA	276	439	0
PA_vRNA	424	1880	0
NP_vRNA	995	1203	1
PB1_vRNA	783	1707	0
PB1_vRNA	229	2143	0
PA_vRNA	292	2062	0
PB2_vRNA	411	1809	0
PA_vRNA	480	1976	0
PA_vRNA	388	1893	0
PB2_vRNA	972	1578	1
PB2_vRNA	511	2037	0
NA_vRNA	352	1130	0
PB1_vRNA	447	1715	0
PA_vRNA	432	2009	0
NP_vRNA	300	361	3
PA_vRNA	282	2045	0
PA_vRNA	467	1874	0
PA_vRNA	605	1740	0
PB1_vRNA	647	1914	0
PA_vRNA	245	2041	1
NA_vRNA	510	1055	0
PA_vRNA	251	2006	0
PB1_vRNA	228	2139	0
NA_vRNA	126	692	0
PB2_vRNA	541	1981	0
NA_vRNA	664	768	0
NP_vRNA	267	1283	0
PA_vRNA	680	1651	0
PB1_vRNA	422	1952	2
HA_vRNA	217	469	0
PA_vRNA	356	1597	0
PA_vRNA	293	1998	143
PB1_vRNA	484	1726	1
PB2_vRNA	185	2155	0
PA_vRNA	351	1938	0
PA_vRNA	712	1501	6
NP_vRNA	345	903	13
PA_vRNA	232	2106	0
PB2_vRNA	394	894	1
NP_vRNA	142	1073	0
NA_vRNA	504	1029	0
PA_vRNA	371	2002	0
NA_vRNA	322	794	0
PB2_vRNA	569	1788	0
NA_vRNA	607	752	0
PA_vRNA	70	1339	1
PA_vRNA	1090	1748	1
PA_vRNA	485	1585	0
PB1_vRNA	190	2099	180
NP_vRNA	224	1425	0
NP_vRNA	577	612	0
NA_vRNA	401	1086	0
PB1_vRNA	1796	2215	1
PB2_vRNA	477	1872	0
PA_vRNA	486	1846	0
PB1_vRNA	502	2027	0
PA_vRNA	483	1742	0
PA_vRNA	912	1542	1
NS_vRNA	258	444	3
M_vRNA	391	670	1
PB1_vRNA	464	1993	0
PB2_vRNA	347	2129	0
NA_vRNA	1004	1041	0
PB2_vRNA	710	900	0
PA_vRNA	318	2034	0
PB2_vRNA	425	1837	0
PB1_vRNA	1221	1287	1
PA_vRNA	215	2123	0
PB1_vRNA	260	2153	0
PB1_vRNA	458	2015	0
PA_vRNA	319	2036	0
PA_vRNA	453	1851	0
PB2_vRNA	989	1636	14
PB2_vRNA	877	1500	1
NA_vRNA	432	958	1
PA_vRNA	226	2107	0
PB1_vRNA	394	2074	0
PB1_vRNA	324	2142	0
PB2_vRNA	919	1009	2
PB2_vRNA	527	1690	0
PA_vRNA	776	1549	0
PB1_vRNA	282	2159	0
PB2_vRNA	803	1552	0
PB2_vRNA	423	1942	0
PA_vRNA	1169	1338	0
PA_vRNA	931	1837	0
HA_vRNA	305	1651	0
NA_vRNA	719	778	0
PA_vRNA	726	2015	0
PB2_vRNA	248	2099	0
PA_vRNA	260	1928	0
PA_vRNA	425	930	1
PB2_vRNA	516	912	0
NA_vRNA	664	962	0
PB2_vRNA	691	798	0
PA_vRNA	380	528	0
PB1_vRNA	298	2150	2093
NA_vRNA	291	981	0
PB1_vRNA	517	2028	0
PB1_vRNA	547	1811	0
NP_vRNA	723	794	0
PA_vRNA	708	752	0
PB2_vRNA	710	860	3
PB2_vRNA	658	1761	0
NP_vRNA	570	596	0
HA_vRNA	444	710	4
NP_vRNA	1059	1196	1
PB2_vRNA	226	2227	0
PA_vRNA	266	2016	0
HA_vRNA	1327	1517	0
HA_vRNA	189	1201	1
PB1_vRNA	437	2005	0
M_vRNA	333	363	1
PA_vRNA	462	1862	0
PB2_vRNA	579	1871	0
NP_vRNA	773	953	0
PA_vRNA	771	2103	0
M_vRNA	390	648	9
PA_vRNA	1105	2095	0
PB2_vRNA	311	2136	0
PB1_vRNA	567	2005	0
PB1_vRNA	1777	1809	0
PA_vRNA	304	1977	0
NP_vRNA	900	1365	1
PB1_vRNA	295	1747	0
PA_vRNA	239	2051	0
PA_vRNA	356	1953	0
PB2_vRNA	1712	1786	1
NP_vRNA	328	1079	2
NA_vRNA	232	1280	0
NA_vRNA	346	560	1
PB2_vRNA	253	357	0
PA_vRNA	855	1542	0
HA_vRNA	189	562	1
NS_vRNA	503	557	0
PB2_vRNA	216	2152	0
PA_vRNA	361	1996	0
NA_vRNA	482	1095	0
NA_vRNA	118	1248	0
HA_vRNA	281	504	1
PA_vRNA	246	2114	0
PB1_vRNA	608	1763	0
PA_vRNA	320	1999	1
PB1_vRNA	313	2044	0
HA_vRNA	394	1434	0
PB2_vRNA	206	2154	0
NS_vRNA	283	683	0
PA_vRNA	452	1930	1
NP_vRNA	283	1387	0
PB1_vRNA	175	2247	0
PA_vRNA	178	2148	0
PA_vRNA	473	1920	0
PA_vRNA	1035	1136	1
PA_vRNA	407	1825	0
PA_vRNA	250	2072	0
PB2_vRNA	968	1462	0
NA_vRNA	352	778	0
PB2_vRNA	399	899	1
HA_vRNA	193	707	2
PB1_vRNA	178	1784	0
HA_vRNA	372	562	1
PA_vRNA	213	2049	0
PB1_vRNA	2150	2195	0
NA_vRNA	432	886	0
M_vRNA	557	735	0
NA_vRNA	273	1063	0
PA_vRNA	495	1842	0
PB1_vRNA	432	460	0
PB2_vRNA	612	648	0
PA_vRNA	204	1825	0
PA_vRNA	292	2103	0
HA_vRNA	281	526	0
NP_vRNA	795	1205	0
NP_vRNA	865	1027	0
PA_vRNA	598	1278	1
PB2_vRNA	372	2083	0
HA_vRNA	721	1263	0
NS_vRNA	318	609	0
PB1_vRNA	233	2204	0
PA_vRNA	432	2178	0
PA_vRNA	429	1986	0
PA_vRNA	1240	1907	1
PA_vRNA	495	1813	0
PB2_vRNA	949	1561	0
PB1_vRNA	828	1602	0
HA_vRNA	1329	1471	0
PB1_vRNA	494	763	0
NP_vRNA	342	908	0
PA_vRNA	1068	1441	0
NP_vRNA	526	1103	0
PA_vRNA	411	2008	0
PB1_vRNA	514	1381	1
NP_vRNA	925	1213	0
PB1_vRNA	505	2014	0
PB2_vRNA	798	1490	0
PA_vRNA	353	1893	0
PA_vRNA	885	965	0
NP_vRNA	1117	1161	0
PB1_vRNA	443	2121	0
PA_vRNA	308	1996	1
PB2_vRNA	734	760	0
HA_vRNA	374	1510	0
PA_vRNA	451	2017	0
PB2_vRNA	329	2216	0
PB1_vRNA	510	1980	0
PA_vRNA	2019	2068	0
PB2_vRNA	481	2050	0
PA_vRNA	752	1555	0
PA_vRNA	596	1768	0
PA_vRNA	598	1166	2
PA_vRNA	289	2049	126
PB1_vRNA	413	2110	0
NA_vRNA	386	1038	0
PA_vRNA	836	1525	0
PB1_vRNA	204	1868	1
M_vRNA	369	663	0
NP_vRNA	68	678	6
PB2_vRNA	452	1998	0
HA_vRNA	401	1444	0
PB1_vRNA	366	383	1
PB1_vRNA	333	2184	1
PB2_vRNA	427	2007	0
PB2_vRNA	1156	1803	1
PA_vRNA	678	1733	0
PB2_vRNA	268	2127	0
NA_vRNA	566	895	0
PB2_vRNA	841	1365	1
PA_vRNA	472	1869	0
PB2_vRNA	210	263	0
PB1_vRNA	275	2082	0
NP_vRNA	565	1098	2
PA_vRNA	451	2064	0
NA_vRNA	511	1115	1
PB1_vRNA	231	2142	0
PA_vRNA	290	2051	0
PB1_vRNA	412	2059	0
PA_vRNA	238	1917	0
PB1_vRNA	353	2082	0
PA_vRNA	670	1874	0
HA_vRNA	415	1474	0
PA_vRNA	562	1784	0
PB1_vRNA	418	1992	0
PA_vRNA	1102	1232	0
PB1_vRNA	732	1762	0
NA_vRNA	303	884	1
HA_vRNA	355	1506	1
PB2_vRNA	338	2036	0
NA_vRNA	542	1015	0
PA_vRNA	538	1719	6
HA_vRNA	89	679	0
M_vRNA	98	905	0
HA_vRNA	820	1054	0
NP_vRNA	153	739	4
NP_vRNA	234	1387	0
PB1_vRNA	295	2172	0
PB2_vRNA	387	1975	0
HA_vRNA	1116	1435	0
NP_vRNA	305	1367	0
PA_vRNA	498	2018	0
PB2_vRNA	455	1833	0
PB2_vRNA	258	2182	0
NP_vRNA	359	1236	0
PB1_vRNA	469	1967	0
NP_vRNA	906	940	0
PA_vRNA	642	1949	0
PB2_vRNA	289	2127	0
M_vRNA	426	658	2
PA_vRNA	257	1938	0
M_vRNA	388	586	0
NP_vRNA	481	1212	0
HA_vRNA	612	741	0
PA_vRNA	884	2145	0
NA_vRNA	887	1065	1
PA_vRNA	234	2141	0
PA_vRNA	295	2090	0
PB2_vRNA	387	1954	0
PA_vRNA	416	1841	0
PB1_vRNA	681	1612	0
PA_vRNA	787	866	0
PA_vRNA	366	1928	0
PA_vRNA	582	1486	2
NP_vRNA	438	468	1
PB2_vRNA	655	1912	0
PB1_vRNA	400	1721	1
PB1_vRNA	392	2034	0
PB1_vRNA	267	2217	0
NS_vRNA	768	806	0
HA_vRNA	423	1469	1
HA_vRNA	926	970	0
PB2_vRNA	712	1657	0
PA_vRNA	618	685	0
HA_vRNA	916	1162	0
PB2_vRNA	721	1681	0
PA_vRNA	419	924	1
PB1_vRNA	298	2152	2
PB2_vRNA	1292	1473	0
PB2_vRNA	376	2228	3
M_vRNA	475	506	0
PA_vRNA	538	1777	0
PB2_vRNA	537	1782	86
PB2_vRNA	1294	1369	0
PA_vRNA	285	2052	1
PB1_vRNA	626	1818	0
NA_vRNA	198	1258	0
PB1_vRNA	411	2004	0
NP_vRNA	810	859	2
PB2_vRNA	1112	1865	0
PA_vRNA	238	2012	0
PB1_vRNA	496	1882	0
NP_vRNA	1209	1303	0
PB2_vRNA	1373	1433	0
HA_vRNA	696	1518	0
PA_vRNA	630	1762	1
PB2_vRNA	446	2039	0
PA_vRNA	593	1884	0
PB2_vRNA	229	2202	0
NP_vRNA	503	677	2
PB2_vRNA	555	1810	0
PB1_vRNA	822	1616	0
PA_vRNA	741	905	0
NA_vRNA	324	1196	0
PA_vRNA	651	1557	0
PA_vRNA	410	2053	0
PB2_vRNA	283	2148	0
PB2_vRNA	575	1894	0
PA_vRNA	450	2006	0
PB1_vRNA	281	1952	0
PB1_vRNA	1450	1640	1
PB1_vRNA	566	606	0
PB2_vRNA	391	1958	0
PB2_vRNA	437	2049	0
PB2_vRNA	723	1763	0
NP_vRNA	936	949	0
PA_vRNA	77	253	0
PB1_vRNA	402	2064	0
PB2_vRNA	263	2183	0
PA_vRNA	237	1999	11
NP_vRNA	158	1036	0
PA_vRNA	554	1678	0
HA_vRNA	261	516	0
NP_vRNA	210	1403	0
PB1_vRNA	745	1686	0
PB1_vRNA	437	2015	0
NP_vRNA	747	939	0
PB1_vRNA	212	2091	0
PA_vRNA	333	1947	0
PB1_vRNA	1238	1387	0
PA_vRNA	433	1915	0
PA_vRNA	297	2045	0
PB2_vRNA	516	546	1
PB1_vRNA	363	2021	0
PA_vRNA	1172	1948	0
PB2_vRNA	443	1942	1463
PB1_vRNA	251	2157	0
PA_vRNA	987	1165	0
PB2_vRNA	409	2063	0
M_vRNA	250	747	1
PB2_vRNA	354	1268	1
PB2_vRNA	1479	1634	0
PA_vRNA	298	1986	77
PA_vRNA	360	2025	1317
NA_vRNA	316	1192	0
PB2_vRNA	1697	1743	4
NA_vRNA	201	1139	0
PA_vRNA	1645	2057	0
NP_vRNA	181	1115	0
PA_vRNA	526	1790	0
M_vRNA	192	394	53
PA_vRNA	600	1756	1
PA_vRNA	577	1847	1
PA_vRNA	610	1653	0
HA_vRNA	808	852	16
PB2_vRNA	889	1073	0
PA_vRNA	391	1928	0
PA_vRNA	1526	1599	0
NP_vRNA	448	1096	0
HA_vRNA	964	1734	1
HA_vRNA	640	1160	1
PA_vRNA	1231	1585	1
PB1_vRNA	398	1711	1
PA_vRNA	375	1955	0
PB2_vRNA	235	2135	2
PB2_vRNA	469	2018	0
PB1_vRNA	504	2005	0
PA_vRNA	113	176	0
PB2_vRNA	454	2036	0
PB2_vRNA	582	622	0
PA_vRNA	280	2049	0
PB1_vRNA	987	1025	0
PA_vRNA	376	2004	0
PB2_vRNA	1247	1506	1
PB2_vRNA	331	2039	0
PB2_vRNA	723	1741	1
NP_vRNA	892	939	0
PB1_vRNA	438	2005	0
PB1_vRNA	625	1780	0
NA_vRNA	51	959	0
NP_vRNA	948	1140	0
NA_vRNA	333	878	0
NP_vRNA	378	644	1
PA_vRNA	511	1931	0
PB2_vRNA	468	1877	33
NP_vRNA	810	1149	0
PB1_vRNA	418	2010	0
HA_vRNA	182	659	1
HA_vRNA	346	1637	0
PB1_vRNA	1785	1863	0
NP_vRNA	785	885	0
PA_vRNA	396	1895	0
NP_vRNA	961	1182	0
PB1_vRNA	620	1957	0
HA_vRNA	272	1599	0
PB1_vRNA	215	2034	0
NA_vRNA	701	928	1
PB1_vRNA	240	2184	84
PB1_vRNA	255	2058	0
PB1_vRNA	2250	2292	1
PB2_vRNA	389	2039	0
PA_vRNA	450	1885	12
PA_vRNA	425	1646	0
PA_vRNA	300	2014	0
PB2_vRNA	966	1532	0
PA_vRNA	222	2105	0
NA_vRNA	319	1124	0
PB2_vRNA	861	1540	0
PB2_vRNA	357	1739	3
PA_vRNA	419	1944	0
PA_vRNA	614	1920	0
M_vRNA	189	212	0
PA_vRNA	1424	1700	1
PB1_vRNA	620	1704	0
PA_vRNA	431	1973	0
PB2_vRNA	500	2019	23
PB1_vRNA	340	2045	0
PA_vRNA	580	2012	0
PA_vRNA	251	1996	0
PA_vRNA	352	2116	0
PA_vRNA	235	2051	0
PB1_vRNA	496	2278	0
PB2_vRNA	201	2149	0
HA_vRNA	893	1063	0
NA_vRNA	552	1031	0
PA_vRNA	781	1542	0
NP_vRNA	115	246	0
PB2_vRNA	519	1823	0
PA_vRNA	171	1352	0
PB1_vRNA	271	1997	0
PA_vRNA	303	2065	0
PB1_vRNA	1326	1390	0
PA_vRNA	1337	1488	1
PB2_vRNA	1491	1520	0
NA_vRNA	186	1254	0
PB1_vRNA	447	1917	0
PA_vRNA	665	1787	0
PB1_vRNA	437	2059	0
NP_vRNA	259	1367	0
PB2_vRNA	1341	1697	1
HA_vRNA	288	1361	0
PB2_vRNA	582	1888	0
M_vRNA	472	587	1
PA_vRNA	191	514	0
HA_vRNA	706	1006	0
PB2_vRNA	1012	1375	0
PB1_vRNA	374	2066	0
PA_vRNA	511	1845	0
NA_vRNA	1185	1224	3
NP_vRNA	1197	1278	1
NP_vRNA	1208	1230	0
M_vRNA	662	699	0
NP_vRNA	806	856	0
PA_vRNA	492	1885	0
PB2_vRNA	207	2182	0
PA_vRNA	258	2052	0
M_vRNA	282	473	0
PB2_vRNA	340	2017	0
PB2_vRNA	1153	1573	1
PA_vRNA	757	1478	0
PA_vRNA	304	430	2
PA_vRNA	453	1900	9
M_vRNA	192	545	0
HA_vRNA	561	1201	0
PB2_vRNA	941	1619	0
PB2_vRNA	229	2197	5
NP_vRNA	559	1043	1
NA_vRNA	149	1280	0
M_vRNA	322	347	0
NA_vRNA	327	1208	0
PB2_vRNA	593	2012	1
HA_vRNA	293	1583	0
PB2_vRNA	424	2002	0
PB1_vRNA	409	2029	0
PA_vRNA	528	1883	0
PA_vRNA	103	604	0
HA_vRNA	388	454	1
PA_vRNA	586	1730	0
HA_vRNA	320	1648	0
NA_vRNA	304	1232	0
NA_vRNA	325	758	1
NA_vRNA	187	965	0
PB1_vRNA	248	2148	1
PB2_vRNA	387	2037	0
PB1_vRNA	167	254	0
PB2_vRNA	242	1694	0
PA_vRNA	241	2089	0
PA_vRNA	420	1713	0
PB1_vRNA	155	1333	0
PB2_vRNA	201	2150	0
PB2_vRNA	317	2122	0
PB2_vRNA	707	1809	0
PA_vRNA	304	2074	0
NP_vRNA	272	1370	0
PB2_vRNA	204	2222	0
HA_vRNA	378	1346	0
PA_vRNA	462	1811	0
PA_vRNA	211	315	0
PB2_vRNA	1253	1512	1
PB1_vRNA	297	2133	0
PA_vRNA	634	1702	0
PB2_vRNA	543	1747	0
NA_vRNA	387	1056	28
M_vRNA	99	134	3
M_vRNA	600	620	4
PA_vRNA	390	1942	0
PB1_vRNA	372	2124	5
PB2_vRNA	257	2128	0
PA_vRNA	533	1987	0
NP_vRNA	182	1026	2
PB2_vRNA	383	894	0
PB1_vRNA	1806	2136	0
PB1_vRNA	649	1823	0
PA_vRNA	1162	1668	0
PB1_vRNA	943	1679	0
PB2_vRNA	406	2024	0
NA_vRNA	386	1290	0
PA_vRNA	708	1976	0
NA_vRNA	334	698	1
PB2_vRNA	628	643	0
PB2_vRNA	505	751	1
PB1_vRNA	403	2004	1
PB2_vRNA	286	2138	0
PA_vRNA	320	2104	0
NP_vRNA	585	939	0
PA_vRNA	707	1590	0
PB2_vRNA	149	376	1
PA_vRNA	262	2098	0
PB2_vRNA	242	2190	0
PB2_vRNA	897	1518	0
PA_vRNA	396	730	0
PB1_vRNA	631	2030	0
PA_vRNA	221	2108	0
PA_vRNA	1240	1696	1
PA_vRNA	221	2072	0
PB1_vRNA	233	852	8
PA_vRNA	837	1636	0
PB1_vRNA	361	2017	0
NP_vRNA	883	1041	0
NP_vRNA	978	1087	1
PB1_vRNA	625	1744	0
PB1_vRNA	530	1699	0
NA_vRNA	455	1016	0
PB1_vRNA	440	1997	0
PA_vRNA	109	616	1
PB1_vRNA	156	1110	1
NP_vRNA	389	405	0
PA_vRNA	663	1722	2
PB2_vRNA	165	1899	0
PA_vRNA	389	1842	0
NP_vRNA	638	840	0
PB1_vRNA	467	2037	0
PB1_vRNA	297	2075	0
HA_vRNA	309	1166	0
NA_vRNA	493	978	0
PA_vRNA	433	888	1
NA_vRNA	358	1290	0
NA_vRNA	605	1190	92
PA_vRNA	596	730	0
PB2_vRNA	290	2011	0
PB1_vRNA	517	1664	0
PB2_vRNA	317	2156	1
PA_vRNA	296	1984	0
PB1_vRNA	680	1716	0
PB2_vRNA	372	2010	0
NP_vRNA	516	1044	1
HA_vRNA	750	1315	0
NP_vRNA	214	1433	0
PB2_vRNA	338	2108	0
NA_vRNA	345	939	0
HA_vRNA	683	1236	0
HA_vRNA	881	1623	1
PB2_vRNA	952	996	0
HA_vRNA	642	905	0
PB1_vRNA	1095	2112	2
HA_vRNA	325	1513	0
PA_vRNA	485	1966	0
NA_vRNA	935	1027	1
PA_vRNA	160	243	0
PA_vRNA	609	1590	1
PB2_vRNA	245	327	0
PB1_vRNA	75	1588	0
NP_vRNA	83	325	13
NA_vRNA	146	1192	0
PA_vRNA	1936	1947	0
PB1_vRNA	2274	2289	6
PA_vRNA	494	1826	0
PB2_vRNA	714	747	1
PA_vRNA	677	885	0
PB1_vRNA	324	2181	0
PB1_vRNA	985	1455	3
PA_vRNA	455	1743	1
HA_vRNA	268	1061	0
PB1_vRNA	233	2130	0
NP_vRNA	317	1258	0
PA_vRNA	1607	1719	1
PA_vRNA	315	2181	0
PB1_vRNA	460	1969	1
PA_vRNA	397	1895	0
PB2_vRNA	287	2010	0
PA_vRNA	389	720	1
PA_vRNA	244	1789	0
PB2_vRNA	874	1358	0
PA_vRNA	210	1998	0
NP_vRNA	197	1447	0
PA_vRNA	705	1869	0
PB2_vRNA	309	2073	0
NP_vRNA	384	1226	3
NA_vRNA	293	1038	0
PA_vRNA	265	2032	0
PA_vRNA	485	2062	0
M_vRNA	688	913	1
PB2_vRNA	676	897	0
NA_vRNA	441	487	1
PB2_vRNA	407	2031	0
NP_vRNA	515	825	1
NS_vRNA	270	838	1
PA_vRNA	462	1833	0
NA_vRNA	340	1212	0
PA_vRNA	430	1992	0
