segment	fivePrime	threePrime	counts
HA_vRNA	204	545	0
PB2_vRNA	624	866	1
PA_vRNA	293	1998	0
NP_vRNA	577	1002	0
NA_vRNA	353	1224	1
PA_vRNA	279	305	1
NS_vRNA	414	517	0
NP_vRNA	345	903	3
NP_vRNA	505	1040	0
PA_vRNA	421	1869	0
PB1_vRNA	534	1826	44
PA_vRNA	650	1805	0
PB1_vRNA	431	2025	0
PB1_vRNA	258	2150	0
PA_vRNA	1090	1748	2
PB2_vRNA	209	452	0
PB2_vRNA	312	2034	0
PA_vRNA	744	2024	1
NP_vRNA	211	301	0
PB2_vRNA	149	206	0
PA_vRNA	719	1684	0
PB1_vRNA	442	474	0
PB2_vRNA	2253	2271	0
HA_vRNA	268	994	1
HA_vRNA	176	1211	0
NS_vRNA	258	444	2
PB1_vRNA	423	448	56
PB2_vRNA	1030	1086	0
PB2_vRNA	320	2108	0
NP_vRNA	408	884	0
PB1_vRNA	422	1954	0
PB1_vRNA	695	1788	0
NA_vRNA	325	665	0
PA_vRNA	450	1593	0
PB2_vRNA	245	2149	0
NS_vRNA	247	675	0
NS_vRNA	477	553	0
PA_vRNA	624	1593	0
PB1_vRNA	413	1830	0
PB1_vRNA	1271	1713	0
PB2_vRNA	363	2016	0
PA_vRNA	281	2042	0
PB2_vRNA	586	813	0
PB1_vRNA	629	1821	0
PB2_vRNA	973	1368	0
PB1_vRNA	512	1916	0
HA_vRNA	652	1245	0
PB1_vRNA	1830	1929	0
NA_vRNA	125	1273	0
NP_vRNA	747	795	0
PA_vRNA	430	2028	0
NS_vRNA	349	404	1
PB1_vRNA	298	2184	19
NP_vRNA	407	1174	1
PA_vRNA	806	1445	0
PA_vRNA	438	1909	0
NP_vRNA	910	963	0
PB1_vRNA	727	1758	0
NA_vRNA	41	215	1
PA_vRNA	370	1959	0
PA_vRNA	425	930	0
PB2_vRNA	448	557	0
PB2_vRNA	192	2184	0
PB1_vRNA	298	2150	1
PA_vRNA	452	2008	0
NS_vRNA	182	541	0
NP_vRNA	198	227	0
NP_vRNA	723	794	1
PB2_vRNA	467	1922	0
PB2_vRNA	710	860	0
PB2_vRNA	956	1567	0
PA_vRNA	246	2004	0
HA_vRNA	255	1534	0
HA_vRNA	444	710	6
PB2_vRNA	713	939	0
HA_vRNA	374	1203	0
PA_vRNA	236	2087	0
PB1_vRNA	467	1954	0
PA_vRNA	413	1941	5
HA_vRNA	823	1188	0
PA_vRNA	363	1870	85
HA_vRNA	1327	1517	1
PA_vRNA	195	2014	0
PA_vRNA	672	1440	0
PB1_vRNA	393	2083	0
PB2_vRNA	137	1825	0
PA_vRNA	265	1965	0
PA_vRNA	532	1845	0
PB1_vRNA	288	2134	1
NP_vRNA	246	1153	0
PB2_vRNA	311	2187	0
PA_vRNA	458	1903	0
NP_vRNA	763	913	1
NP_vRNA	900	1365	2
PA_vRNA	486	1842	0
PA_vRNA	698	1623	0
PA_vRNA	397	2019	0
PB2_vRNA	455	1975	0
PA_vRNA	527	1950	0
HA_vRNA	326	1561	0
NP_vRNA	172	856	0
PB1_vRNA	318	2153	0
NP_vRNA	507	1118	0
PA_vRNA	438	2125	0
HA_vRNA	189	562	0
PB2_vRNA	664	1660	1
PA_vRNA	363	399	0
PB2_vRNA	216	2152	0
PB1_vRNA	608	1763	0
NP_vRNA	171	1022	0
PB2_vRNA	264	2180	0
PB1_vRNA	842	1650	0
PB2_vRNA	273	2144	0
NP_vRNA	733	850	0
HA_vRNA	302	1421	0
PB1_vRNA	458	2024	0
PB1_vRNA	1401	2206	1
PB1_vRNA	417	1957	0
NA_vRNA	468	976	0
PB2_vRNA	206	2154	2
PB2_vRNA	288	2170	0
PB1_vRNA	1578	1727	0
PB2_vRNA	262	1837	0
NA_vRNA	418	686	0
PB2_vRNA	496	2036	0
NP_vRNA	376	454	1
PA_vRNA	294	2025	1
PB2_vRNA	438	1991	0
PA_vRNA	473	1920	0
PB1_vRNA	324	2141	0
PB2_vRNA	399	899	2
HA_vRNA	193	707	7
HA_vRNA	372	562	1
PB1_vRNA	920	1599	0
NA_vRNA	263	1237	16
PA_vRNA	216	2106	0
PA_vRNA	522	1837	2
NP_vRNA	1065	1103	0
PB1_vRNA	307	2277	5
NP_vRNA	549	1125	0
NP_vRNA	158	1072	0
PB1_vRNA	410	1982	0
NP_vRNA	335	1179	0
PA_vRNA	219	2058	0
PB1_vRNA	742	1675	1
PB2_vRNA	612	648	0
PB1_vRNA	393	2015	0
PA_vRNA	773	1597	0
PA_vRNA	1062	1610	0
PB1_vRNA	297	2141	0
PA_vRNA	437	1983	0
PA_vRNA	51	104	1
PB2_vRNA	381	1249	0
PB2_vRNA	665	716	0
PB1_vRNA	696	1699	0
NP_vRNA	280	1415	0
NP_vRNA	455	1114	0
PA_vRNA	287	1985	0
PB1_vRNA	416	2083	0
PA_vRNA	490	1777	0
PB2_vRNA	261	2171	77
PA_vRNA	44	1471	0
PA_vRNA	1240	1907	1
PB1_vRNA	494	763	0
PA_vRNA	132	460	3
PA_vRNA	686	1583	0
PA_vRNA	498	1959	0
NS_vRNA	310	366	0
PA_vRNA	885	965	1
PB1_vRNA	470	1950	0
PB2_vRNA	490	2038	0
PA_vRNA	507	1640	0
PB1_vRNA	241	2076	0
PB1_vRNA	405	2090	0
PB2_vRNA	670	1878	0
PA_vRNA	315	1957	0
PB2_vRNA	470	1932	3
PB1_vRNA	618	1809	0
PA_vRNA	35	258	0
PA_vRNA	478	1903	0
PA_vRNA	598	1166	1
PA_vRNA	385	1986	0
PA_vRNA	1253	1330	1
PA_vRNA	289	2049	0
PA_vRNA	305	1871	0
PB1_vRNA	204	1868	474
NP_vRNA	344	637	0
NP_vRNA	68	678	7
PB2_vRNA	320	390	0
PA_vRNA	582	1336	2
PB2_vRNA	1889	1989	0
PB2_vRNA	1156	1803	1
PA_vRNA	1606	1969	0
PA_vRNA	276	2054	0
PB1_vRNA	443	2091	0
HA_vRNA	407	434	0
PB2_vRNA	216	2175	0
NA_vRNA	435	472	0
PA_vRNA	562	1784	165
PA_vRNA	208	2115	0
PB2_vRNA	471	2148	0
PA_vRNA	318	2056	0
PA_vRNA	227	1879	0
NA_vRNA	513	994	0
NA_vRNA	303	884	0
NA_vRNA	125	1257	0
PB1_vRNA	314	2146	0
PA_vRNA	503	1876	0
NP_vRNA	547	791	0
PB1_vRNA	594	1906	0
PA_vRNA	1221	1323	5
PA_vRNA	575	1258	0
NP_vRNA	390	612	0
NP_vRNA	153	739	1
NA_vRNA	931	1064	3
PA_vRNA	1063	1228	0
PB2_vRNA	177	2221	0
PB1_vRNA	325	2079	0
PA_vRNA	408	2158	0
PB2_vRNA	149	699	0
PB2_vRNA	263	2152	0
PA_vRNA	139	1973	0
PB2_vRNA	471	1768	0
NA_vRNA	361	658	0
PB1_vRNA	396	2020	0
NP_vRNA	772	912	0
PB2_vRNA	455	1894	0
PB1_vRNA	1271	1744	2
PB2_vRNA	185	2197	0
M_vRNA	426	658	1
NA_vRNA	1047	1082	0
NP_vRNA	706	1178	0
NP_vRNA	871	914	0
NP_vRNA	528	1402	0
NA_vRNA	222	1205	0
NA_vRNA	887	1065	0
PA_vRNA	567	1704	0
HA_vRNA	819	956	0
PB1_vRNA	306	2023	9
PB2_vRNA	311	2134	0
NP_vRNA	338	829	0
PA_vRNA	582	1486	1
NP_vRNA	224	1389	0
PB2_vRNA	409	2009	0
PB1_vRNA	239	2206	1
PA_vRNA	280	2075	0
PB2_vRNA	515	2018	0
NS_vRNA	263	690	0
PB1_vRNA	232	2157	0
PA_vRNA	419	924	0
PA_vRNA	357	2002	0
PA_vRNA	631	1653	0
PB2_vRNA	777	1517	0
PB2_vRNA	827	967	0
PB1_vRNA	430	2037	0
PA_vRNA	538	1777	2
NP_vRNA	982	1137	0
PA_vRNA	664	1762	3
PB2_vRNA	1294	1369	1
PB2_vRNA	1191	1218	0
PA_vRNA	1130	1619	0
PA_vRNA	563	1777	0
PB1_vRNA	174	1957	3
M_vRNA	500	529	0
PB1_vRNA	411	2004	0
NP_vRNA	810	859	0
PB1_vRNA	615	1818	1
PA_vRNA	246	2071	0
PA_vRNA	427	1958	0
PA_vRNA	750	1001	1
PB1_vRNA	1094	1129	0
PB1_vRNA	252	2140	0
PB2_vRNA	688	1773	0
NP_vRNA	1209	1303	0
PA_vRNA	593	1884	1
PB2_vRNA	489	1619	0
NP_vRNA	503	677	0
PB2_vRNA	434	1401	1
NA_vRNA	168	1318	0
PA_vRNA	625	1625	0
PA_vRNA	431	1721	0
PA_vRNA	410	715	0
PB1_vRNA	1450	1640	1
PA_vRNA	350	1993	0
PB1_vRNA	250	2190	0
PA_vRNA	439	1879	0
PB2_vRNA	263	2183	3217
PA_vRNA	445	2052	0
NP_vRNA	158	1036	0
HA_vRNA	261	516	0
PA_vRNA	260	2023	0
PB2_vRNA	332	2121	0
PB2_vRNA	862	1768	0
PB1_vRNA	139	2142	0
PA_vRNA	715	1647	0
PB1_vRNA	491	2046	1
PA_vRNA	297	2045	152
M_vRNA	690	953	0
PA_vRNA	414	1882	0
PB2_vRNA	198	2180	0
PA_vRNA	1172	1948	0
PB2_vRNA	443	1942	0
NS_vRNA	615	653	0
PA_vRNA	299	1989	0
PB2_vRNA	354	1268	0
PA_vRNA	239	2109	0
PA_vRNA	483	1834	0
HA_vRNA	266	1600	0
NA_vRNA	235	1196	1
NP_vRNA	181	1115	1
PA_vRNA	583	1943	0
M_vRNA	192	394	35
NA_vRNA	344	564	0
PB1_vRNA	1642	1730	0
PB2_vRNA	810	1560	0
PA_vRNA	53	1576	0
HA_vRNA	808	852	16
HA_vRNA	416	1585	0
NA_vRNA	180	1187	0
HA_vRNA	640	1160	1
PB1_vRNA	398	1711	0
PB1_vRNA	590	1640	0
PB2_vRNA	387	424	2
PA_vRNA	481	1956	0
PA_vRNA	676	1703	0
PB2_vRNA	454	2036	0
M_vRNA	440	655	0
PB1_vRNA	259	1449	0
NP_vRNA	235	1029	2
PA_vRNA	371	1946	0
HA_vRNA	727	1257	0
HA_vRNA	820	1134	0
NA_vRNA	333	878	0
PA_vRNA	251	2035	0
PB2_vRNA	185	201	0
NP_vRNA	870	1032	0
PB2_vRNA	187	2177	0
NP_vRNA	332	1262	0
NA_vRNA	451	698	1
PA_vRNA	237	2149	0
PB1_vRNA	257	318	0
NP_vRNA	810	1149	0
NA_vRNA	354	1225	0
PA_vRNA	266	1894	0
PB1_vRNA	542	2086	0
HA_vRNA	459	657	1
PA_vRNA	391	673	0
PB1_vRNA	467	1922	0
NP_vRNA	698	791	0
PB1_vRNA	429	2026	0
PA_vRNA	423	1857	0
PA_vRNA	405	1869	0
PA_vRNA	320	2001	0
NA_vRNA	751	772	0
PA_vRNA	1251	1462	0
HA_vRNA	195	678	2
PB2_vRNA	236	2127	0
PA_vRNA	298	2046	0
PB1_vRNA	255	2058	0
PB2_vRNA	389	2039	0
NP_vRNA	187	1340	0
PB2_vRNA	454	2068	0
PA_vRNA	489	2044	0
PB2_vRNA	742	2053	1
HA_vRNA	688	730	0
PA_vRNA	1972	2045	0
PA_vRNA	463	1740	0
PB2_vRNA	357	1739	1
NS_vRNA	214	666	0
PA_vRNA	1320	1396	0
HA_vRNA	364	452	0
PA_vRNA	413	1842	0
PA_vRNA	329	1976	0
PA_vRNA	307	1778	0
NA_vRNA	275	1069	0
PA_vRNA	602	1672	0
NA_vRNA	120	416	1
PB2_vRNA	579	649	0
PA_vRNA	347	2036	0
PB2_vRNA	424	1965	0
PA_vRNA	427	2031	0
HA_vRNA	766	966	1
HA_vRNA	113	218	0
PA_vRNA	365	1983	0
PB2_vRNA	243	2171	0
HA_vRNA	284	562	3
PA_vRNA	74	359	0
PB2_vRNA	92	568	0
PA_vRNA	723	1982	1
PB1_vRNA	1046	1644	1
PA_vRNA	955	1586	0
PB2_vRNA	109	1891	4
PA_vRNA	543	2038	0
NP_vRNA	506	1134	0
PB1_vRNA	538	557	0
PA_vRNA	377	429	2
NP_vRNA	451	490	0
PB1_vRNA	383	1908	0
NA_vRNA	221	1287	0
PA_vRNA	454	1862	0
PB2_vRNA	291	2017	0
PB1_vRNA	374	2066	33
PA_vRNA	511	1845	0
PB2_vRNA	591	1918	0
PA_vRNA	525	1883	0
PB2_vRNA	1299	1693	0
PB1_vRNA	256	2183	2
PA_vRNA	452	1946	0
NP_vRNA	806	856	0
PA_vRNA	258	2052	0
PB2_vRNA	401	2077	0
PB1_vRNA	874	1503	15
NP_vRNA	181	1112	0
PB2_vRNA	550	1908	0
PB2_vRNA	962	1588	0
PA_vRNA	305	2077	0
HA_vRNA	763	974	0
NP_vRNA	443	661	0
PB2_vRNA	353	2033	0
NA_vRNA	651	724	1
PA_vRNA	375	1597	0
PB1_vRNA	549	702	0
NP_vRNA	136	1205	1
PB1_vRNA	381	2035	1
NP_vRNA	963	1042	0
PB2_vRNA	517	1961	0
NP_vRNA	566	1135	0
NS_vRNA	588	631	0
PA_vRNA	355	1725	0
PA_vRNA	414	1961	0
M_vRNA	351	835	0
NS_vRNA	741	764	0
PB2_vRNA	369	2036	0
PB1_vRNA	415	1984	0
HA_vRNA	1368	1424	1
PB1_vRNA	697	1804	5
PA_vRNA	707	1552	0
PB1_vRNA	602	1863	0
NP_vRNA	399	438	0
PA_vRNA	934	1025	1
PB1_vRNA	439	2041	0
HA_vRNA	636	732	0
NP_vRNA	645	1174	1
PB1_vRNA	595	2140	0
NP_vRNA	376	784	0
NA_vRNA	187	965	4
NS_vRNA	254	655	1
NP_vRNA	769	913	9
PA_vRNA	472	1825	1
PB2_vRNA	462	1944	1
NA_vRNA	374	1116	1
NA_vRNA	404	1076	0
NA_vRNA	576	1017	0
PB2_vRNA	651	1798	0
HA_vRNA	454	1382	0
PA_vRNA	1722	2050	1
NP_vRNA	543	1147	0
PA_vRNA	290	1973	0
NA_vRNA	206	1058	0
PA_vRNA	254	1991	1
PB1_vRNA	553	1906	0
PA_vRNA	998	1901	0
PB1_vRNA	425	2017	0
M_vRNA	99	134	27
M_vRNA	600	620	0
PA_vRNA	432	1722	1
PB1_vRNA	405	2074	0
NP_vRNA	1164	1200	6
PA_vRNA	285	1941	0
NA_vRNA	274	1140	1
PA_vRNA	432	560	0
PB2_vRNA	257	2128	0
PB2_vRNA	615	1824	0
PB1_vRNA	2051	2071	0
NA_vRNA	126	197	1
PA_vRNA	1108	1395	1
PA_vRNA	330	344	0
PB1_vRNA	633	1784	0
NP_vRNA	182	1026	0
PB2_vRNA	147	2166	0
PB2_vRNA	383	894	0
PA_vRNA	699	1517	0
PB1_vRNA	272	329	0
PB2_vRNA	290	2137	0
PA_vRNA	408	2043	0
NP_vRNA	174	1417	0
PB2_vRNA	404	2014	0
NA_vRNA	308	1166	0
PA_vRNA	266	1974	0
PA_vRNA	329	2099	0
HA_vRNA	191	1138	0
PB2_vRNA	267	2166	0
PB2_vRNA	505	751	1
PA_vRNA	396	2064	0
PB2_vRNA	286	2138	0
PA_vRNA	451	1863	0
PB1_vRNA	391	2050	0
PB2_vRNA	518	1727	0
PB1_vRNA	634	1830	0
PA_vRNA	1116	1896	1
NP_vRNA	435	526	0
PB2_vRNA	714	1685	0
PA_vRNA	262	2098	0
NP_vRNA	896	1146	0
PA_vRNA	760	1483	0
PB2_vRNA	291	2164	0
PA_vRNA	277	2089	0
PA_vRNA	1240	1696	0
PB1_vRNA	233	852	9
PB2_vRNA	546	1883	0
NP_vRNA	883	1041	0
NP_vRNA	159	1222	1
PB2_vRNA	360	390	0
NP_vRNA	341	638	0
PA_vRNA	477	1788	1
PB1_vRNA	440	1590	0
M_vRNA	525	608	0
PA_vRNA	845	883	0
NP_vRNA	1005	1145	0
PA_vRNA	68	1442	0
HA_vRNA	309	1166	1
NP_vRNA	1307	1332	1
PA_vRNA	283	2097	0
PB1_vRNA	940	1547	0
PA_vRNA	480	1841	2
NP_vRNA	764	848	7
NA_vRNA	804	1342	0
PB2_vRNA	767	1707	0
NP_vRNA	663	940	0
NA_vRNA	668	1339	0
PB2_vRNA	484	2032	0
PB1_vRNA	596	1234	0
PB1_vRNA	517	1664	0
PB1_vRNA	302	2181	0
PB2_vRNA	317	2156	2403
PA_vRNA	285	2021	1
PA_vRNA	378	1848	2
PA_vRNA	749	1451	0
PA_vRNA	240	2063	0
NA_vRNA	468	1158	0
NA_vRNA	251	1295	0
PB2_vRNA	1023	1449	0
NA_vRNA	528	1046	0
NP_vRNA	1215	1250	1
PB1_vRNA	854	1666	1
PA_vRNA	539	1847	0
PB1_vRNA	392	2013	1
PA_vRNA	358	394	0
HA_vRNA	784	1203	0
PA_vRNA	452	1841	0
NP_vRNA	83	325	9
PB1_vRNA	165	2206	20
PB2_vRNA	714	747	3
PA_vRNA	601	1885	0
PB1_vRNA	228	2083	0
NP_vRNA	288	1486	6
PB1_vRNA	417	2076	0
PA_vRNA	931	956	0
HA_vRNA	295	1519	0
PB1_vRNA	985	1455	1
PB1_vRNA	1689	1791	1
PB2_vRNA	611	1859	1
PB1_vRNA	285	2214	0
PA_vRNA	1607	1719	0
NP_vRNA	144	515	0
HA_vRNA	522	1325	0
M_vRNA	408	658	4
PB1_vRNA	435	1995	0
PA_vRNA	486	1828	0
PB1_vRNA	326	2083	0
PA_vRNA	191	2100	0
PA_vRNA	362	1824	1
PA_vRNA	583	1553	0
PB2_vRNA	1649	1935	0
PB1_vRNA	316	2061	1
PA_vRNA	737	1543	0
NP_vRNA	241	304	1
PB1_vRNA	346	2154	0
PB2_vRNA	676	897	0
PA_vRNA	293	2108	0
PA_vRNA	436	1766	662
PB1_vRNA	821	872	0
NP_vRNA	515	825	0
NP_vRNA	533	679	2
PB2_vRNA	479	1958	0
PA_vRNA	1295	1380	1
PB1_vRNA	905	1638	0
PB2_vRNA	1193	1423	0
NA_vRNA	125	301	0
PB1_vRNA	359	408	0
PA_vRNA	207	2107	0
M_vRNA	404	473	0
PA_vRNA	1024	1721	0
PB1_vRNA	337	2093	281
PA_vRNA	185	1951	0
PB2_vRNA	368	2056	61
PB2_vRNA	391	1154	2
PA_vRNA	412	1886	0
NP_vRNA	504	1206	0
PA_vRNA	329	437	0
PB1_vRNA	2056	2076	1
PB2_vRNA	455	1969	0
NP_vRNA	135	338	1
PB1_vRNA	233	2029	0
PB2_vRNA	655	2233	0
PB2_vRNA	409	2053	1
PA_vRNA	235	2062	0
PB1_vRNA	249	2183	1
M_vRNA	406	659	6
PB1_vRNA	576	1705	0
PB2_vRNA	329	2051	0
PA_vRNA	304	2028	0
NP_vRNA	402	1294	0
PA_vRNA	291	2000	0
PB2_vRNA	488	1913	1
NS_vRNA	309	652	1
PB1_vRNA	322	335	0
PB2_vRNA	1581	1610	0
PA_vRNA	489	1965	0
PB2_vRNA	337	2086	0
NP_vRNA	259	1339	0
PB1_vRNA	321	2097	0
M_vRNA	434	659	16
PB2_vRNA	386	2101	0
NA_vRNA	414	1038	0
PB1_vRNA	590	623	5
HA_vRNA	285	521	1
PA_vRNA	669	1729	0
NA_vRNA	121	155	0
PA_vRNA	490	1814	0
PA_vRNA	390	2023	0
PB2_vRNA	423	2025	0
PB1_vRNA	386	2115	0
M_vRNA	441	643	0
NA_vRNA	391	1182	0
PA_vRNA	377	1988	0
NP_vRNA	438	876	0
NA_vRNA	200	661	0
PA_vRNA	397	1956	0
PB1_vRNA	548	2068	0
NA_vRNA	146	187	0
PA_vRNA	242	1988	0
PB2_vRNA	365	394	1
PB1_vRNA	391	2046	0
PA_vRNA	425	1947	0
PB1_vRNA	373	2131	0
HA_vRNA	188	404	0
PB2_vRNA	244	2171	0
HA_vRNA	287	792	0
NP_vRNA	139	1146	1
NP_vRNA	470	655	0
PA_vRNA	462	1880	0
PB1_vRNA	464	1915	424
PB2_vRNA	530	1920	0
PA_vRNA	566	1905	0
PB1_vRNA	394	2008	1
NA_vRNA	359	1172	0
PB1_vRNA	690	1894	0
PB2_vRNA	1672	1779	0
PB2_vRNA	317	1983	0
NP_vRNA	931	1014	0
PA_vRNA	760	1807	0
PA_vRNA	306	1977	0
PB2_vRNA	1184	1212	1
PA_vRNA	1131	1608	0
HA_vRNA	655	944	0
PB1_vRNA	700	1703	27
PB1_vRNA	282	2192	0
PA_vRNA	1159	1181	1
PB2_vRNA	580	958	0
PB1_vRNA	174	1783	1
NP_vRNA	413	1124	0
NA_vRNA	1211	1242	0
PB1_vRNA	433	1942	0
PB2_vRNA	689	1730	0
PB1_vRNA	624	643	5
PB2_vRNA	515	1908	0
PA_vRNA	385	484	0
NP_vRNA	384	1251	0
PB2_vRNA	705	1605	0
PB2_vRNA	252	2168	0
PB1_vRNA	454	1918	0
NA_vRNA	674	935	0
NP_vRNA	610	797	0
PA_vRNA	573	1671	0
PB2_vRNA	435	1984	0
M_vRNA	398	677	2
PB2_vRNA	293	2158	0
PA_vRNA	811	849	0
PB1_vRNA	311	1271	0
NP_vRNA	579	1062	0
NA_vRNA	270	470	0
NA_vRNA	253	1124	0
PB1_vRNA	212	2170	0
PB2_vRNA	502	1470	1
PB1_vRNA	1877	1939	0
PB1_vRNA	458	1975	0
PB2_vRNA	264	1645	0
NP_vRNA	277	1310	0
PB1_vRNA	654	1742	0
PB2_vRNA	160	226	0
M_vRNA	113	268	1
PA_vRNA	249	1986	0
PB1_vRNA	802	1196	0
PB1_vRNA	422	2029	0
PA_vRNA	1312	1484	0
PA_vRNA	208	1968	0
PB2_vRNA	332	2015	0
NA_vRNA	483	1029	0
PB2_vRNA	338	2061	0
PA_vRNA	291	2010	0
NS_vRNA	477	504	0
PA_vRNA	308	2100	0
NA_vRNA	290	1123	0
PB1_vRNA	291	2208	0
PB2_vRNA	248	2127	0
PA_vRNA	209	2141	0
PB2_vRNA	1259	1888	0
NP_vRNA	1127	1196	0
M_vRNA	741	870	0
PA_vRNA	1040	1502	0
HA_vRNA	678	759	0
PB2_vRNA	544	675	0
M_vRNA	426	541	0
PA_vRNA	1012	1597	0
M_vRNA	409	656	1
PA_vRNA	212	2114	0
NP_vRNA	205	1403	1
PB2_vRNA	195	2183	0
HA_vRNA	878	1092	0
PA_vRNA	216	2059	0
PA_vRNA	433	983	1
PB2_vRNA	246	2097	0
PA_vRNA	334	1953	0
NP_vRNA	385	447	0
PA_vRNA	461	1758	0
PA_vRNA	1238	1419	0
PA_vRNA	268	2067	0
PB2_vRNA	588	1875	0
PB2_vRNA	180	2194	0
PB2_vRNA	511	1848	1
PB1_vRNA	359	2108	0
PB2_vRNA	244	2214	0
NP_vRNA	841	880	1
NA_vRNA	149	1204	0
HA_vRNA	323	1584	0
NA_vRNA	366	1227	0
HA_vRNA	991	1155	0
PA_vRNA	195	2086	0
NP_vRNA	139	1050	0
M_vRNA	702	953	0
PB2_vRNA	381	529	0
NP_vRNA	51	1173	1
HA_vRNA	756	1250	0
PA_vRNA	543	1808	0
PA_vRNA	357	2073	0
PA_vRNA	223	2054	0
NA_vRNA	194	834	0
PA_vRNA	211	2002	0
PB1_vRNA	205	1870	0
NP_vRNA	414	830	0
PB1_vRNA	356	2024	0
PB2_vRNA	582	1788	0
PB1_vRNA	361	2006	0
PB1_vRNA	834	1491	0
PB2_vRNA	1234	2206	0
NS_vRNA	522	547	6
PA_vRNA	1351	1403	0
PB2_vRNA	410	1776	0
PB2_vRNA	266	2118	0
PA_vRNA	350	1989	0
PB2_vRNA	464	1884	0
PB2_vRNA	600	1853	0
NA_vRNA	535	1053	0
PB1_vRNA	1176	1250	0
PA_vRNA	265	2014	0
HA_vRNA	398	1511	0
PB2_vRNA	387	1433	1
PA_vRNA	498	1821	0
PA_vRNA	634	1644	0
M_vRNA	268	434	1
PB1_vRNA	844	1497	0
PB2_vRNA	309	2069	0
PA_vRNA	76	104	0
PA_vRNA	483	2003	0
PA_vRNA	343	2012	0
NP_vRNA	375	877	0
PB2_vRNA	539	1660	0
NA_vRNA	219	1235	0
NA_vRNA	520	1107	0
PA_vRNA	511	2049	0
NP_vRNA	43	481	0
PA_vRNA	800	860	0
PA_vRNA	388	1810	0
NP_vRNA	48	919	1
PA_vRNA	424	1882	0
PB2_vRNA	267	2148	0
NP_vRNA	151	450	1
PB1_vRNA	699	1748	0
M_vRNA	599	625	1
PA_vRNA	376	1933	0
PB2_vRNA	621	1811	0
PB1_vRNA	323	2172	0
HA_vRNA	688	975	0
HA_vRNA	258	524	0
PA_vRNA	1742	1781	0
PB1_vRNA	441	1958	0
PA_vRNA	927	979	0
PA_vRNA	1108	1186	0
HA_vRNA	987	1047	0
PA_vRNA	744	2111	2
NA_vRNA	527	1050	0
PA_vRNA	262	2053	955
PB1_vRNA	231	2156	0
NP_vRNA	592	604	1
PA_vRNA	681	732	0
PA_vRNA	772	1610	0
NA_vRNA	465	1043	0
PB1_vRNA	469	1940	0
PA_vRNA	358	2001	0
PB2_vRNA	307	2187	0
PB2_vRNA	455	1966	0
PA_vRNA	626	1623	0
HA_vRNA	634	674	0
PA_vRNA	281	2097	1
PA_vRNA	528	1885	0
HA_vRNA	576	1326	0
M_vRNA	109	405	0
PA_vRNA	491	1827	0
PA_vRNA	695	1612	4
PB1_vRNA	444	1939	0
PA_vRNA	537	1713	0
PA_vRNA	994	1509	0
PB1_vRNA	267	2130	0
NP_vRNA	277	1325	0
PB1_vRNA	401	2086	0
PA_vRNA	1049	1224	0
NP_vRNA	483	615	2
PA_vRNA	527	1827	0
NA_vRNA	435	1025	0
NP_vRNA	698	889	0
PA_vRNA	265	2155	0
NP_vRNA	679	1047	1
PB2_vRNA	241	2218	0
PA_vRNA	151	2141	0
PA_vRNA	196	1985	0
PA_vRNA	722	1812	0
PA_vRNA	266	2025	0
PB2_vRNA	1215	2199	0
PA_vRNA	774	1498	0
PA_vRNA	496	1934	0
PB1_vRNA	279	2033	0
PB2_vRNA	1041	2061	0
PB1_vRNA	474	1974	1
PA_vRNA	296	463	0
PA_vRNA	612	1821	0
NA_vRNA	234	1160	0
PB2_vRNA	632	1898	0
PB2_vRNA	415	1666	0
PA_vRNA	243	2009	0
M_vRNA	156	527	0
PA_vRNA	642	1674	0
PB1_vRNA	232	2151	0
PB1_vRNA	305	2151	0
PA_vRNA	196	2000	0
PB2_vRNA	389	2043	1
NA_vRNA	424	1055	0
PB1_vRNA	327	2021	3
PB1_vRNA	352	750	0
PB1_vRNA	392	2082	17
PA_vRNA	291	1920	0
PA_vRNA	1029	1321	0
PB1_vRNA	705	1679	0
PB1_vRNA	411	520	1
NA_vRNA	906	1110	1
PB2_vRNA	476	2060	7
PB1_vRNA	395	1176	2
PB1_vRNA	437	2049	41
PB2_vRNA	530	2070	0
HA_vRNA	468	1448	0
PB1_vRNA	284	2151	0
PB2_vRNA	665	1855	0
PB2_vRNA	237	1669	8
PA_vRNA	636	1821	0
PA_vRNA	267	2086	0
NA_vRNA	318	1158	0
PA_vRNA	759	1724	0
PB2_vRNA	160	493	0
PB2_vRNA	1675	2033	0
PA_vRNA	493	1772	0
NP_vRNA	716	1014	0
NP_vRNA	1422	1477	0
PA_vRNA	720	1721	0
NA_vRNA	744	941	0
NA_vRNA	794	810	0
NP_vRNA	55	913	1
PB2_vRNA	525	2025	0
PA_vRNA	305	2052	0
PA_vRNA	484	510	1
PB2_vRNA	707	1156	1
PB1_vRNA	530	1873	0
PB2_vRNA	453	2100	0
PA_vRNA	284	1918	0
PA_vRNA	490	1988	0
M_vRNA	124	803	0
PB2_vRNA	573	1216	0
PA_vRNA	490	562	0
PB2_vRNA	873	1729	0
PA_vRNA	1358	1397	1
PA_vRNA	221	1880	0
PA_vRNA	455	1783	0
NP_vRNA	952	1025	0
PB1_vRNA	437	2006	0
PB2_vRNA	268	2085	0
PB2_vRNA	536	1960	0
PA_vRNA	352	1976	0
PB2_vRNA	308	1992	0
NA_vRNA	222	1180	0
PA_vRNA	370	1990	0
